mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.4066430700541142,0.03055068310375781,0.09478566164010434,0.0006999998463625861,0.00149999996721419,0.003102655410945993,0.005000000722569504,0.3084037201687436,0.006400000117044952,0.04431299132726058,100,200,239392.0939555058,8.139996691633614e-07,3.775124835714883,1,1000,1.38629,1856177.17515802,1045900,0.02102921005780886,4.829962304341579,100,2909.209483422586,1184.352659121814,1724.867229817712,1
0.4065753711217436,0.03024635752630129,0.09483324668256035,0.0006991899996388444,0.001490055893724072,0.001001985926674808,0.008923660996775485,0.3028186642963395,0.006419557721227875,0.04431298855908564,100,200,185683.0136248529,8.139934155255449e-07,0.9913960576777688,1,1000,1.38629,1871002.156184744,1045900,0.1033239989192674,6.691845502796654,100,2701.237001155314,924.1680960098392,1777.099381427629,2
0.4069877243777132,0.02827425713578498,0.09989049256949251,0.0006999999904605813,0.001499999990994673,0.001629213451286638,0.005000000031624947,0.300797694502024,0.006400000135344473,0.04431299992214653,100,200,232319.7734252186,8.139999865130093e-07,0.4360728587976491,1,1000,1.38629,1942085.333352735,1045900,0.1161219728028553,3.616043969363178,100,2586.829288633731,1097.591606173404,1489.240140087048,3
0.3986987869484506,0.03184615602807999,0.09546966579389798,0.0006195313141923527,0.001401590378187536,0.001647205227913694,0.006290332546882629,0.303166412509464,0.00664617056561314,0.03885841611269116,100,200,231899.9210865101,8.139738411747577e-07,0.472273189640514,1,1000,1.38629,1951173.785964515,1045900,0.02018859565404992,3.237763826877478,100,3721.246272190576,1861.096914544249,1860.159808965146,4
0.3966019763569829,0.02791822315471452,0.09510451078206572,0.0004774470619020393,0.001435958163719613,0.005034685602867689,0.009912635106792262,0.3021850851561014,0.006499422666373053,0.04365711607729451,100,200,224639.0610761719,8.015278020851936e-07,0.4307643330937914,1,1000,1.38629,1810425.293921386,1045900,0.08320835792917937,5.120778355285768,100,5268.278461700795,1955.538538576795,3312.755454319489,5
0.4039568751813024,0.03024418947803601,0.09759237361546064,0.0005849794520329479,0.00149882768334805,0.005946636753296067,0.008204054736242528,0.3066983755960256,0.006484516402420853,0.04254229068077109,100,200,223196.3507614936,8.139948954723833e-07,3.453218102343641,1,1000,1.38629,1865634.182375359,1045900,0.07006419594148831,5.799930723192049,100,5014.81215701552,1714.187739230009,3300.628016136603,6
0.4069996807197354,0.02700002626039782,0.09443324330428879,0.0006382200822685052,0.001434064416834671,0.00379830810217137,0.00581720916002823,0.3026385718664488,0.006460656395436666,0.03969503894712623,100,200,229084.9118762815,8.139981561786285e-07,8.08085994618812,1,1000,1.38629,1997273.039036197,1045900,0.2845202255342336,5.752715626029302,100,3453.902476287076,1104.319599812725,2349.583599959084,7
0.3995868864882294,0.0295292828526426,0.094666443740532,0.0005857366478884483,0.001475005462934063,0.003759497412869995,0.005000097462021973,0.3000004085642253,0.006401002323009762,0.04310169616664801,100,200,242825.8732817106,8.138836475369606e-07,1.639180897953227,1,1000,1.38629,1788660.54020775,1045900,0.16447303557197,4.173681262569662,100,3141.705205499557,1147.701898860729,1994.008343093408,8
0.3986490585114482,0.03196682726345356,0.0940165915866806,0.0006476127321307112,0.001499975066081031,0.00456546531121468,0.006515824193824075,0.3006453201159338,0.006464690353924615,0.04080803788733963,100,200,164672.9445128781,8.138182993573089e-07,6.937061302931198,1,1000,1.38629,1868450.565186117,1045900,0.3554413132683096,4.556847661472258,100,3095.969732212219,851.7215854387136,2244.257155622596,9
0.4034884132476887,0.02978605263316009,0.09555236905348423,0.0006268196115577835,0.0013757692669837,0.002822923861237995,0.006094915529219857,0.3018820080640212,0.006661107511861549,0.04185217055838551,100,200,248909.9731578908,8.113302179493619e-07,0.4253300009640659,1,1000,1.38629,1845073.763355124,1045900,0.3796284507950998,4.443800998483403,100,3327.006483957495,1189.615852200394,2137.392561164731,10
0.4061524362898726,0.03199975353138209,0.0999913265334794,0.0006701601586092737,0.00149643016281977,0.00325859276907329,0.005927484753580308,0.3020532135944704,0.006583231430540487,0.04431298829409867,100,200,252661.1129799676,8.139547401112584e-07,4.394434210666192,1,1000,1.38629,1878936.433084374,1045900,0.1271128818559897,4.319260625478663,100,3003.863235612844,1254.1727115434,1955.571024581161,11
0.40691411819276,0.02840947625056578,0.09409867582749473,0.000413814124148082,0.001333033327782169,0.00328725778289298,0.005465822318361887,0.3041131632594091,0.006574057635441633,0.04234406431204022,100,200,198130.3184640649,8.081260317912786e-07,2.200913248705387,1,1000,1.38629,1776157.754486545,1045900,0.193798902109993,4.084004220894289,100,3625.134370475804,1342.089876381442,2283.066058516282,12
0.4028227073341035,0.03163957600604805,0.09546614571406394,0.0006999998954620185,0.001499935543513359,0.001900696246983602,0.008042136432259532,0.3020456540443469,0.006408551428166741,0.04396032663037468,100,200,184650.5935478467,8.139977299812874e-07,0.4847447947702597,1,1000,1.38629,1844763.739909962,1045900,0.2921982559386304,6.795990415319454,100,2484.695337646543,816.117226566975,1668.625435174405,13
0.3990752739099388,0.02958363541999626,0.09400003884846601,0.0006999958290512909,0.001470770100238819,0.005991326548352104,0.007591903815943125,0.3022772167373156,0.006400738924003872,0.04020984238284128,100,200,254498.3616965641,8.136794848364269e-07,5.772176988014682,1,1000,1.38629,1998395.260683614,1045900,0.2551427994506885,4.955260613779689,100,3667.89230313175,1321.536244686422,2346.361223899168,14
0.3960317010913896,0.03130088331182077,0.09468478636890226,0.0006129895571177404,0.001432957815428411,0.006582416466318586,0.005203772703423966,0.3000150597773668,0.006401118959046285,0.04431011348517835,100,200,217810.6305131154,8.139770906756418e-07,6.254260145796293,1,1000,1.38629,1935173.074303427,1045900,0.1757920464176029,6.663351231375603,100,3563.366385386451,1139.71093392898,2423.666254020838,15
0.400139663281023,0.02769812474042755,0.09400000014932221,0.0006998625248959548,0.001498092242357412,0.001283332844238734,0.005000006402987873,0.3000842787545591,0.006400015560274168,0.04430020550177054,100,200,191161.554650944,8.139734859928162e-07,0.425330001184492,1,1000,1.38629,1885244.44843731,1045900,0.02000000085948252,4.825457578477001,100,2491.256523573265,1135.64389030897,1355.613526244411,16
0.4069998057955103,0.03137173093887015,0.09999706700720148,0.0006999992706837562,0.001441792463742383,0.004600978089413081,0.00759161877482387,0.3046659826866919,0.006608291949050178,0.04110649434688342,100,200,252555.8479881267,5.667469222130828e-07,4.346157236793394,1,1000,1.38629,1789126.361245816,1045900,0.1026256237613378,5.377955552293691,100,4040.31198304011,1696.802711727245,2343.513792266745,17
